10090014|202501|Cristal CAN 473|No|7.6344090000
13779429|202501|Cusqueña Trigo 24x1 RB 310|Si|4.0053760000
14016204|202501|P. Callao 355 Verano|No|4.3010750000
13989099|202501|Cusqueña Trigo RB 620|Si|77.0026880000
11617958|202501|Stella Artois NRB 330|Si|5.3225810000
12560663|202501|P.Callao RB 630|No|20.3225800000
12766273|202501|Cusqueña Trigo 24x1 RB 310|Si|20.0000000000
14199731|202501|Corona NRB 330|Si|4.5295700000
11161213|202501|Cusqueña Malta RB 620|Si|24.0053760000
14081264|202501|Cusqueña Malta NRB 310|Si|0.2553760000
13250445|202501|Cusqueña Trigo CAN 355|Si|5.7258060000
12505741|202501|San Juan RB 620|No|20.0000000000
11554225|202501|Cusqueña Trigo 24x1 RB 310|Si|2.0026880000
10135209|202501|Cusqueña Trigo CAN 473|Si|1.1424730000
11593868|202501|Cusqueña Malta CAN 355|Si|0.8602150000
12178607|202501|Cristal CAN 473|No|5.7258060000
10087917|202501|Corona NRB 330|Si|0.5376340000
12614632|202501|Pilsen Callao 24x1 RB 305|No|59.0322580000
12766213|202501|P. Callao 355 Verano|No|8.5887100000
12765577|202501|Cusqueña Trigo RB 620|Si|10.0000000000
12783859|202501|Corona NRB 330|Si|15.9677420000
12783859|202501|Cusqueña Malta CAN 355|Si|14.3145160000
10083876|202501|Cusqueña Malta RB 620|Si|54.9193550000
11708597|202501|Cusqueña Trigo RB 620|Si|55.0000000000
12791921|202501|Cristal CAN 355 x6|No|4.3010750000
10084913|202501|Corona Extra CAN 355|Si|0.2822580000
13115250|202501|Pilsen Callao 24x1 RB 305|No|9.8387100000
11174976|202501|Cristal CAN 473|No|7.6344080000
11494670|202501|P.Callao CAN 355 x6|No|14.3145160000
13994299|202501|Cusqueña Malta NRB 310|Si|0.2553760000
11160163|202501|P. Callao 355 Verano|No|28.6290320000
11159886|202501|P.Callao RB 630|No|30.4838710000
13316884|202501|Golden CAN 473|No|7.6344090000
12783859|202501|P. Callao 473 Verano|No|381.4516130000
12194042|202501|P. Callao 355 Verano|No|5.7258060000
12931006|202501|Cusqueña Malta CAN 355|Si|0.2822580000
13769784|202501|P.Callao RB 630|No|20.3225810000
13491598|202501|P.Callao RB 630|No|20.3225810000
12527274|202501|Cusqueña Malta CAN 355|Si|5.7258060000
12529491|202501|Corona NRB 330|Si|1.0618280000
13682890|202501|P. Callao 473 Verano|No|7.6344090000
11516749|202501|P. Callao 355 Verano|No|5.7258060000
11222747|202501|Cusqueña Trigo RB 620|Si|15.0000000000
11323076|202501|P.Callao CAN 473|No|19.0725810000
14197602|202501|Cusqueña Malta CAN 355|Si|0.2822580000
13836784|202510|San Juan RB 620|No|602.9973118280
10137136|202510|Cristal RB 650|No|503.2258064490
11563821|202510|P. Callao 473 Verano|No|3.4274193550
14349112|202510|San Juan RB 620|No|1138.0107526880
14331037|202510|Cristal RB 650|No|880.6451612900
11747867|202510|P.Callao RB 630|No|64.0188172050
10143935|202510|P.Callao RB 630|No|304.8387096780
14018779|202510|Cristal RB 650|No|3357.9838709680
11160194|202510|San Juan RB 620|No|20.0000000000
11159886|202510|Golden CAN 473|No|17.1774193550
11159886|202510|Cusqueña Malta CAN 355|Si|1.4381720430
10133963|202510|P.Callao CAN 355 x6|No|2.8763440860
13767040|202510|Cristal RB 650|No|5367.7419354830
13767040|202510|Cristal 24x1 RB 305|No|88.5483870970
13767040|202510|Cristal CAN 355 x6|No|1437.4596774210
14404226|202510|Cusqueña Malta 24x1 RB 310|Si|5.0000000000
13737032|202510|Cusqueña Trigo RB 620|Si|20.0000000000
13752669|202510|P.Callao RB 630|No|437.9569892480
13752669|202510|Cusqueña Trigo CAN 473|Si|5.7258064530
14278960|202510|Cusqueña Trigo CAN 355|Si|14.3145161290
13737075|202510|Cusqueña Malta CAN 355|Si|8.5887096780
13737075|202510|Cristal RB 650|No|1210.8870967740
13169054|202510|San Juan CAN 355 x6|No|68.7096774190
14274487|202510|Cristal RB 650|No|679.3548387130
13785340|202510|Cristal 24x1 RB 305|No|1082.2580645170
10834716|202510|Cristal RB 650|No|357.5000000010
11639210|202510|Golden RB 650|No|492.7419354840
13989099|202510|Cristal CAN 355 x6|No|28.6290322580
14285033|202510|Cristal RB 650|No|26.2096774200
13168904|202510|Cusqueña Trigo CAN 355|Si|25.7661290320
14081264|202510|San Juan CAN 355 x6|No|18.6155913990
11226989|202510|Pilsen Callao 24x1 RB 305|No|27.5537634400
12622129|202510|San Juan CAN 355 x6|No|8.5887096770
14086000|202510|P.Callao CAN 355 x12|No|11.4516129040
14248279|202510|Cusqueña Malta CAN 355|Si|28.6290322580
14311386|202510|Cristal RB 650|No|788.3870967720
13495901|202510|Cristal RB 650|No|225.4032258080
11161213|202510|Cristal RB 1000|No|22.5806451620
11000626|202510|Cusqueña Trigo NRB 310|Si|35.2553763440
11041198|202510|P.Callao RB 630|No|81.2903225800
13169294|202510|Cusqueña Trigo CAN 355|Si|8.5887096770
13169294|202510|San Juan RB 620|No|545.0000000000
11323076|202510|P.Callao CAN 269|No|2.1639784950
11516740|202510|Cristal CAN 355 x6|No|3.1586021510
14244406|202510|P.Callao CAN 355 x6|No|8.5887096770
14208617|202510|Cusqueña Trigo NRB 310|Si|2.0026881720
14231034|202510|San Juan RB 620|No|6347.9973118280
14231034|202510|P.Callao CAN 355 x6|No|8.5887096780
11174944|202510|Cristal RB 650|No|80.5510752680
12527257|202510|Corona NRB 330|Si|8.5215053760
12730645|202510|P.Callao RB 630|No|315.0000000010
14191389|202510|Cusqueña Malta RB 620|Si|92.0026881720
13049099|202510|Cusqueña Trigo RB 620|Si|119.0053763440
13491598|202510|Cusqueña Malta RB 620|Si|64.0053763440
12292350|202510|Cristal RB 650|No|209.6774193540
11641918|202510|Cristal RB 650|No|710.8064516130
12649215|202510|Cusqueña Trigo CAN 355|Si|8.5887096780
11784763|202510|San Juan RB 620|No|80.0000000000
14085732|202510|Cusqueña Malta RB 620|Si|35.0000000000
11230984|202510|Corona NRB 210|Si|16.5860215050
13867898|202510|Cusqueña Malta CAN 355|Si|5.7258064520
13867898|202510|Pilsen Callao 24x1 RB 305|No|24.5967741930
14352492|202510|Cristal RB 650|No|419.3548387090
13742745|202510|P.Callao RB 630|No|162.5806451610
14083369|202510|San Juan RB 620|No|18326.0215053760
13169096|202510|Cusqueña Trigo CAN 355|Si|0.2822580650
11228232|202510|Corona NRB 210|Si|5.4166666660
14386446|202510|P.Callao NRB 305|No|12.2983870970
13035364|202510|Pilsen Callao 24x1 RB 305|No|196.7741935480
13035364|202510|P.Callao RB 630|No|741.7741935500
14269949|202510|Cusqueña Trigo RB 620|Si|110.0000000000
12194042|202510|P.Callao RB 630|No|1861.5591397870
13234918|202510|P.Callao RB 630|No|1000.8870967740
14324082|202510|San Juan RB 620|No|1969.4220430110
14358500|202510|Corona NRB 210|Si|3.3736559150
10084913|202510|Cusqueña Trigo CAN 473|Si|0.3763440860
12508262|202510|P.Callao RB 630|No|914.5161290330
13994299|202510|Cusqueña Trigo Cero CAN 355|Si|0.2822580650
12548094|202510|P.Callao CAN 355 x6|No|14.3145161290
11230984|202608|Cusqueña Trigo RB 620|Si|30.0000000000
13745715|202608|San Juan RB 620|No|2254.5026881720
12766213|202608|Cusqueña Malta CAN 355|Si|1.4381720430
11561580|202501|P.Callao RB 630|No|67.0698930000
11561580|202501|Cusqueña Trigo RB 620|Si|20.0000000000
12559624|202501|P.Callao RB 630|No|45.7258050000
12559624|202501|Cusqueña Malta RB 620|Si|5.9946240000
14285033|202501|Cristal RB 650|No|55.5645160000
13023809|202501|Cusqueña Malta RB 620|Si|30.0000000000
14196304|202501|P.Callao RB 630|No|10.1612900000
13745715|202501|Cristal RB 650|No|366.9354840000
14018780|202501|P.Callao RB 630|No|1563.8306440000
11617958|202501|Golden RB 620|No|230.0000000000
12954349|202501|Golden CAN 473|No|152.5806450000
13199810|202501|Cusqueña Malta RB 620|Si|10.0000000000
12144949|202501|Cusqueña Trigo CAN 355|Si|22.9032260000
11226989|202501|Cusqueña Trigo RB 620|Si|351.9892480000
12622129|202501|Cristal RB 650|No|15.7258060000
12622129|202501|Cusqueña Trigo CAN 355|Si|8.5887090000
14197602|202501|San Juan CAN 355 x6|No|0.2822580000
13942904|202501|P.Callao RB 630|No|406.4516130000
14058447|202501|Cusqueña Malta RB 620|Si|10.0000000000
10480898|202501|Cusqueña Malta CAN 355|Si|2.8629030000
13750022|202501|San Juan RB 620|No|1375.9946240000
11178409|202501|San Juan RB 620|No|250.0000000000
13049099|202501|P.Callao RB 630|No|141.1693550000
12643721|202501|Cristal CAN 355 x6|No|200.4032260000
12643721|202501|Cristal 24x1 RB 305|No|29.5161290000
10135209|202501|Cristal RB 650|No|408.8709680000
11329845|202501|Golden RB 620|No|15.0000000000
13045262|202501|San Juan RB 620|No|350.3360220000
11439767|202501|Cusqueña Trigo RB 620|Si|20.0000000000
11159247|202501|Cusqueña Malta NRB 310|Si|2.0026880000
14112805|202501|Cusqueña Trigo NRB 310|Si|0.9946240000
11160099|202501|Cusqueña Trigo CAN 473|Si|3.8172040000
12239716|202501|Pilsen Callao 24x1 RB 305|No|0.9811830000
11785215|202501|P. Callao 355 Verano|No|34.6370970000
13682890|202501|Cristal RB 650|No|325.0000010000
12158871|202501|P.Callao RB 630|No|20.3225810000
10133128|202501|Cusqueña Trigo RB 620|Si|100.0000000000
11323076|202501|Corona NRB 330|Si|117.0967750000
12753725|202501|P.Callao RB 630|No|12903.8172020000
11784763|202501|P.Callao RB 630|No|812.9032260000
13316053|202501|Cristal RB 650|No|1331.4516130000
14082687|202501|Cusqueña RB 620|Si|2.9973120000
14205192|202501|Cristal CAN 355 x6|No|77.2983870000
12715742|202501|Cristal RB 650|No|807.2580640000
14016204|202501|San Juan RB 620|No|8918.9784960000
11043232|202501|Pilsen Callao 24x1 RB 305|No|4.9193550000
11263040|202501|Cusqueña Trigo CAN 473|Si|7.6344080000
12711092|202501|San Juan CAN 355 x6|No|62.9838710000
14040653|202501|Corona NRB 330|Si|21.2903230000
12295499|202501|Corona NRB 330|Si|8.5215050000
14140914|202501|Pilsen Callao 24x1 RB 305|No|384.6908600000
12631406|202501|P.Callao RB 630|No|4257.5806460000
14098875|202501|Cusqueña Trigo CAN 473|Si|15.2688170000
10131482|202501|Corona NRB 210|Si|294.6774190000
14253360|202501|Cristal RB 650|No|492.7419360000
11747867|202501|Cristal RB 650|No|670.9677440000
11014272|202501|Cristal RB 650|No|36.6935480000
13316884|202501|Golden RB 620|No|30.0000000000
13175587|202501|P.Callao RB 630|No|6488.9919350000
13865842|202501|Corona NRB 210|Si|60.9677420000
14030921|202501|P.Callao CAN 473|No|0.3763440000
14030207|202501|Cusqueña Trigo RB 620|Si|65.0000000000
13737032|202501|Cristal CAN 355 x6|No|0.2822580000
10480898|202501|P.Callao CAN 473|No|15.2688180000
13752669|202501|Cusqueña Malta RB 620|Si|20.0000000000
11178409|202501|Cusqueña Trigo 24x1 RB 310|Si|90.0000000000
12779853|202501|P.Callao RB 630|No|254.0322580000
12954331|202501|Golden CAN 355|No|286.2903230000
11329845|202501|Cristal CAN 355 x6|No|2.8629030000
10136100|202501|Cusqueña Malta CAN 355|Si|1.4381720000
13853296|202501|Cristal CAN 355 x6|No|0.2822580000
11730776|202501|Cusqueña Malta RB 620|Si|5.0000000000
12791921|202501|P.Callao RB 630|No|14.2204300000
11288952|202501|Cusqueña Trigo CAN 355|Si|5.7258060000
12772147|202501|Cusqueña Trigo RB 620|Si|81.9892480000
10135209|202501|Golden RB 620|No|15.0000000000
12550004|202501|Cusqueña Trigo RB 620|Si|45.0000000000
10084762|202501|Corona NRB 330|Si|10.9139790000
10084762|202501|P. Callao 355 Verano|No|57.2580650000
11323076|202501|P.Callao NRB 305|No|29.5161290000
14232838|202501|P.Callao CAN 355 x6|No|0.2822580000
12512951|202501|P.Callao RB 630|No|304.8387100000
14285033|202501|Cusqueña Trigo RB 620|Si|60.0000000000
11226989|202501|Cristal CAN 355 x6|No|5.7258060000
11226989|202501|Golden CAN 355|No|5.7258060000
14058447|202501|Corona NRB 330|Si|10.6451620000
11295843|202501|Cristal RB 650|No|608.0645170000
11554225|202501|Cusqueña Trigo CAN 473 Verano|Si|3.8172040000
12819048|202501|P. Callao 473 Verano|No|86.5860220000
12783997|202501|Cusqueña Trigo CAN 355|Si|5.7258060000
11695334|202501|Cusqueña Trigo RB 620|Si|20.0000000000
12766273|202501|Cristal CAN 355 x6|No|20.0403220000
13316053|202501|Cusqueña Trigo RB 620|Si|50.9946240000
13169054|202501|Cusqueña Malta RB 620|Si|4.0053760000
12752701|202501|San Juan RB 620|No|615.9946240000
10084913|202501|Cusqueña Malta RB 620|Si|2.9973120000
10084762|202501|Cristal CAN 355 x6|No|27.7688170000
10480898|202501|Cusqueña Trigo RB 620|Si|155.0000000000
12765371|202501|Golden CAN 355|No|0.8602150000
13031911|202501|Corona NRB 210|Si|0.6720430000
11575207|202501|Cristal CAN 355 x6|No|2.8629030000
12300414|202501|Cusqueña Malta CAN 355|Si|3.4408600000
12715742|202501|Cristal CAN 355 x6|No|2.8629030000
13115429|202501|Cusqueña Malta RB 620|Si|5.0000000000
13175587|202501|Pilsen Callao RB 1000|No|137.0967750000
11561580|202501|Golden RB 620|No|25.0000000000
12559624|202501|Cristal CAN 355 x6|No|11.4516120000
12643721|202501|P.Callao CAN 355 x6|No|14.3145160000
10087917|202501|Cristal RB 650|No|25.1612900000
13737075|202501|Cusqueña Trigo RB 620|Si|20.0000000000
14253360|202501|Golden RB 620|No|15.0000000000
13175587|202501|Cristal CAN 473|No|9.5430110000
13115429|202501|Cristal RB 650|No|20.9677420000
12753725|202501|Cristal RB 650|No|419.3548390000
10083876|202501|Cusqueña Trigo NRB 310|Si|0.9946240000
11226989|202501|P. Callao 355 Verano|No|20.0403220000
11226989|202501|San Juan CAN 355 x6|No|8.5887090000
14086000|202501|Golden CAN 473|No|2.2849460000
12765371|202501|Corona NRB 330|Si|0.8064510000
12640195|202501|Cusqueña Trigo RB 620|Si|100.0000000000
11639210|202501|Golden CAN 473|No|19.0725810000
12560663|202501|Cusqueña Malta NRB 310|Si|0.2553760000
11174976|202501|San Juan RB 620|No|20.0000000000
12762191|202501|Cristal CAN 355 x6|No|5.7258060000
11494670|202501|Cristal CAN 355 x6|No|14.3145160000
11593868|202501|Cusqueña Trigo CAN 473 Verano|Si|1.9086020000
11323076|202501|Cusqueña CAN 355|Si|5.7258060000
11516749|202501|Corona NRB 330|Si|5.3225810000
10084913|202501|Golden CAN 355|No|0.2822580000
12178607|202501|P.Callao CAN 473|No|7.6344090000
13836784|202501|P.Callao CAN 355 x6|No|2.8629030000
12693591|202501|Cristal CAN 355 x6|No|2.0026880000
10132003|202501|Cristal CAN 355 x6|No|28.6290320000
13166161|202501|San Juan RB 620|No|50.0000000000
13168904|202501|Corona NRB 210|Si|1.3575270000
14083424|202501|Corona NRB 330|Si|1.0618280000
13989099|202501|Cusqueña Malta CAN 355|Si|0.2822580000
11174944|202501|P.Callao CAN 355 x6|No|4.3010750000
12631567|202501|Cusqueña Malta 24x1 RB 310|Si|0.9946240000
13865842|202501|Cusqueña Trigo CAN 355|Si|14.3145160000
11462973|202501|P.Callao RB 630|No|50.8064520000
14082687|202501|P. Callao 473 Verano|No|0.7661290000
14205192|202501|Cusqueña Trigo CAN 355|Si|4.3010750000
12819048|202501|Cusqueña Trigo CAN 473 Verano|Si|7.6344090000
12106541|202501|Cusqueña Malta NRB 310|Si|2.0026880000
13737032|202501|Cusqueña Trigo CAN 355|Si|0.2822580000
10129042|202501|Cusqueña Malta RB 620|Si|5.0000000000
11329845|202501|Cusqueña Trigo CAN 355|Si|2.8629030000
